,格量,品赋,象限,宽德,中信资管,平方和,致远三号,黑翼CTA三号,fof,沪深300,组合基金
2018-02-27,1.0134251544442716,,1.0043427227849873,0.9883165064338445,,1.0228999520066944,1.0229904033005957,1.0211658249753637,1.012989757251603,0.9958945246363692,0.9954642094573163
2018-02-28,1.0129318145330726,,1.0039429786212524,0.989289728514536,,1.0225261900930334,1.0230628723200903,1.0221732010168882,1.0130719608048249,0.9871879037611739,0.9950541633271267
2018-03-01,1.015893315026656,,1.003543074598218,0.9902620043549112,,1.0221522884291714,1.023135336088206,1.0231795632731866,1.013868604259505,0.9935130223105473,0.9950028865350027
2018-03-02,1.0168775669951602,,1.0031430105879764,0.9912333357931961,,1.0217782469105632,1.023207794605705,1.0241849137826777,1.0142558077063253,0.9854544214891281,0.9952592836428433
2018-03-05,1.017860851164285,,1.0040235036640994,0.9922322655113552,,1.022900791344613,1.0249321823755935,1.0249339136975641,1.0153263298874784,0.9858627412532985,0.9949516859805856
2018-03-06,1.0185157300116985,,1.0049032221541827,0.9932301983647304,,1.0240220770855952,1.0266536017509638,1.0256823530314532,1.0163278802528102,0.9979231678230702,0.9952080962369958
2018-03-07,1.0191701802734787,,1.0057821674198641,0.9942271363409462,,1.0251421069530577,1.0283720629339586,1.026430232622839,1.0173283186947681,0.9905680568693404,0.9951568273315868
2018-03-08,1.0198242025102346,,1.0066603408191939,0.9952230814216888,,1.0262608837570844,1.0300875760742123,1.0271775533083358,1.0183276479550691,1.0007126074248753,0.9951568273315868
2018-03-09,1.0208045946670974,,1.007537743706647,0.9962180355827294,,1.027378410298339,1.0318001512692159,1.0279243159226839,1.0193934840164873,1.0083813341268568,0.9981818478402004
2018-03-12,1.021784026596578,,1.0083984386381095,0.993860918081842,,1.0275644568099669,1.0338402345965627,1.0270424368418731,1.0195066867700808,1.0129568013477717,0.9988974845012443
2018-03-13,1.0208055530153648,,1.0092583934108577,0.9914982314509477,,1.0277504687147285,1.0358761644573455,1.0261597793638972,1.0192130559221166,1.004133421571772,0.9990507255494131
2018-03-14,1.0257027126627694,,1.0101176092968034,0.9891299493115042,,1.0279364460254965,1.037907957729534,1.0252763421134259,1.0201333213939259,0.9997557863747051,0.9990507255494131
2018-03-15,1.0276520304015608,,1.0109760875645843,0.9867560450971092,,1.0281223887551354,1.0399356311884311,1.0243921237114804,1.0204419343262547,1.0053580685313628,0.9988464354574824
2018-03-16,1.0295975556933896,,1.0118338294795715,0.9843764920517114,,1.0283082969165036,1.0419592015074994,1.0235071227754218,1.020748006073985,0.9956562990692325,0.9993061820860072
2018-03-19,1.0305684294797972,,1.0203245452389749,0.987968704135913,,1.028865917734347,1.043651585778281,1.032092422153669,1.0242723379939935,1.0000518005212515,0.9994593605389048
2018-03-20,1.0310533955321735,,1.028743775705573,0.9915480584204001,,1.0294232277845046,1.0453411107236197,1.0406046415797696,1.0276735216970896,1.0008985821374998,0.9997146188603261
2018-03-21,1.031538126506483,,1.03709271453204,0.9951146466221265,,1.0299802274131709,1.0470277859890231,1.0490450146978512,1.0310523931959275,0.9968153979895735,0.9995615029515832
2018-03-22,1.032991614878576,,1.0453725257213922,0.9986685594801831,,1.0305369169659633,1.0487116211712735,1.0574147441762376,1.0346097771697051,0.9867933593542452,0.9990510384288676
2018-03-23,1.0344429936884452,,1.053584344600901,1.0022098867696512,,1.0310932967879214,1.0503926258187573,1.0657150027358793,1.0381451398105617,0.9580869034486649,0.993943786130604
2018-03-26,1.0349260854758848,,1.0566748523271716,1.0045671455740832,,1.0333175785302757,1.0532695120125242,1.0642450149857772,1.0397320418754121,0.9516719521305907,0.9935844432147928
2018-03-27,1.0354089439983378,,1.0597558382426664,1.0069188607771475,,1.0355369238234147,1.0561381454742897,1.06277286319057,1.041314168400829,0.9602752888231258,0.9939952684600041
2018-03-28,1.0363741949635887,,1.062827360840298,1.0092650583916125,,1.0377513545301877,1.0589985734167446,1.061298540969258,1.0429913956897794,0.9422468880227721,0.9935846119228653
2018-03-29,1.03733851511788,,1.0658894780756452,1.0116057642475824,,1.0399608923685235,1.0618508426485893,1.0598220419125768,1.044663748340733,0.9556046138003464,0.9933278461446083
2018-03-30,1.0383019062546814,,1.0689422473735095,1.0139410039942018,,1.042165558912709,1.0646949995791308,1.0583433595828307,1.0463312490446524,0.9567473828967885,0.9934819451789211
2018-04-02,1.0373394423470779,,1.067883401796298,1.0121186686147374,,1.0436932093862796,1.0673364565511867,1.0565334048316994,1.0461026307368362,0.9537770096763191,0.9934305867484347
2018-04-03,1.0363760512102764,,1.0668234338767426,1.0102930062661843,,1.0452185297035452,1.0699709546099774,1.0547201682043195,1.0458711975432997,0.9474892548473027,0.9932251424751938
2018-04-04,1.0392690116731502,,1.0657623412330253,1.0084640047784799,,1.0467415269621492,1.0725985303256462,1.052903637777435,1.0464350095940105,0.9455164290980432,0.9926086830074038
2018-04-09,1.0402305501346887,,1.0647001214757374,1.0066316519146614,,1.046924008713974,1.0722674958428875,1.0489827179329483,1.045622790994802,0.9450157624071647,0.9926600863177771
2018-04-10,1.0408709599970005,,1.0636367722078486,1.004795935370376,,1.0471064571722841,1.071936351740012,1.0450463639600542,1.0447412454026528,0.9642842152469515,0.9928656889906119
2018-04-11,1.0415109599970007,,1.0625722910246727,1.0029568427733837,,1.0472888723492269,1.0716050979443956,1.0410944538701772,1.0438567091199638,0.9671285026090979,0.9932768098087422
2018-04-12,1.042150550658977,,1.0615066755138372,1.001114361683058,,1.0474712542569413,1.0712737343833418,1.0371268642227403,1.0429691627437296,0.9570481134095874,0.9932254408253345
2018-04-13,1.0411917778881237,,1.0604399232552486,0.9992684795898807,,1.0476536029075612,1.0709422609840822,1.0331434701020283,1.0417479753540217,0.9499943715919279,0.994304244893967
2018-04-16,1.041831573153639,,1.0594268439477719,0.9993251087397357,,1.047288972096258,1.0703758061623083,1.0324009793831626,1.0414943902878866,0.9339060875205691,0.9938423985348558
2018-04-17,1.0424709593428974,,1.058412737269804,0.9993817346829115,,1.0469242082808288,1.069809030287607,1.031657936962195,1.0412404304280352,0.9180955825400762,0.9932263188552172
2018-04-18,1.0431099369786798,,1.0573976011355035,0.9994383574197716,,1.0465593113642078,1.0692419329958427,1.0309143420186406,1.0409860954115107,0.9228012891430043,0.9927126026320588
2018-04-19,1.0459835001970705,,1.0563814334526695,0.9994949769506787,,1.0461942812492235,1.068674513922258,1.0301701937301817,1.0411937973458372,0.9348981061613885,0.9928153986846905
2018-04-20,1.0469386100347022,,1.055364232122717,0.9995515932759962,,1.0458291178385974,1.068106772701476,1.0294254912726637,1.0410042863167202,0.9215213642204885,0.9887039792171193
2018-04-23,1.0498012054545494,,1.0543459950406504,0.999721432636268,,1.0463770630440785,1.0699495160336547,1.0290020495382464,1.0417945173034826,0.9229784816274575,0.9879815104380915
2018-04-24,1.0517041550263855,,1.0533267200950376,0.9998912431560296,,1.0469247081700384,1.0717888699087443,1.02857842842497,1.0423854984086682,0.9434652684995584,0.9883946482195417
2018-04-25,1.0498048197937169,,1.052306405167983,1.0000610248450743,,1.0474720535449715,1.0736248467726752,1.028154627780793,1.0421890989076201,0.9396172033296216,0.988755994492513
2018-04-26,1.0479018702218807,,1.0512850481351017,1.0002307777131905,,1.048019099496833,1.0754574590029504,1.0277306474534802,1.0419912520835186,0.9204958305399019,0.988239971993932
2018-04-27,1.0475205546832724,,1.0502626468654932,1.0004005017701612,,1.04856584635304,1.077286718909149,1.0273064872906026,1.0421075280174945,0.9208659553438557,0.986691105248101
2018-05-02,1.0471390936876592,,1.0508641132979373,1.001413959546682,,1.0497801754362208,1.078110442138144,1.0282966143097545,1.042787726780611,0.922667982557927,0.9869496501573517
2018-05-03,1.0467574871240262,,1.0514652181859687,1.0024263912664033,,1.0509930317127512,1.0789334874056338,1.0292857619471045,1.0434671353339722,0.9304662634820299,0.9873115194708338
2018-05-04,1.0463757348812317,,1.0520659619639787,1.0034377990048486,,1.0522044187509092,1.0797558558266864,1.030273932138245,1.0441457552313935,0.9256152220899919,0.9881900270415022
2018-05-07,1.0459938368480066,,1.0526663450655758,1.0033814053773285,,1.0540193007835756,1.0811801231507072,1.03071393890758,1.0447724643568714,0.9414023253592126,0.988654711056372
2018-05-08,1.0456117929129543,,1.0532663679235885,1.0033250085693877,,1.0558308949864732,1.0826023648223884,1.031153752156108,1.0453981067251559,0.9530058191871137,0.9895836474242307
2018-05-09,1.0452296029645498,,1.0538660309700663,1.003268608580668,,1.0576392132504862,1.0840225865954802,1.031593372053981,1.0460226856499775,0.95118561231261,0.9898930055062106
2018-05-10,1.0448472668911413,,1.0544653346362818,1.0032122054108097,,1.0594442674021094,1.085440794199255,1.0320327987711253,1.0466462044282028,0.956723345871172,0.9901507241805058
2018-05-11,1.0444647845809483,,1.055064279352733,1.0031557990594546,,1.0612460692039098,1.086856993338642,1.0324720324772443,1.047268666339951,0.9515294880832109,0.9941700996313972
2018-05-14,1.0440821559220617,,1.0592296791703069,1.0035506657919324,,1.0630446303549896,1.088135209275547,1.0338566998193586,1.048571530512431,0.9609411859586717,0.9942727479582295
2018-05-15,1.0441691502674293,,1.063377800404449,1.0039453766662167,,1.0648399624914355,1.0894117934621996,1.0352394525089812,1.0499679907091197,0.9647295976651452,0.9946832991231683
2018-05-16,1.044256137045439,,1.067508785810311,1.0043399318052977,,1.0666320771867768,1.090686750059422,1.0366202958337825,1.051360905393501,0.9567634398200343,0.9948884904640937
2018-05-17,1.0443431162574073,,1.071622776381165,1.0047343313320183,,1.06842098595243,1.0919600832121406,1.0379992350595586,1.0527502977140777,0.949367810921852,0.9946320539064981
2018-05-18,1.0444300879046504,,1.0757199113772773,1.0051285753690773,,1.070206700238145,1.0932317970494694,1.039376275430352,1.054136190562353,0.9594634359784635,0.9965814716461996
2018-05-21,1.0445170519884839,,1.075496530885841,1.0054382164668958,,1.070919712715864,1.094245173620203,1.0375986467199712,1.0542188641600796,0.9641213197927014,0.9973494814767254
2018-05-22,1.044604008510223,,1.0752731004844116,1.005747761716783,,1.0716322171690171,1.0952575242984781,1.0358178524185129,1.0543008295394016,0.9602883485897147,0.9973494814767254
2018-05-23,1.0446909574711831,,1.0750496201506818,1.0060572111780597,,1.072344214321029,1.0962688511593197,1.0340338812313306,1.0543820855857442,0.9470709332433815,0.9969913519361544
2018-05-24,1.0447778988726786,,1.0748260898623285,1.0063665649099907,,1.0730557048937794,1.0972791562714637,1.0322467218032216,1.0544626311749805,0.9399728836504297,0.9962236565576807
2018-05-25,1.0448648327160237,,1.074602509597014,1.0066758229717858,,1.0737666896076083,1.098288441697382,1.0304563627179937,1.0545424651733781,0.937171894943222,0.9951992763077319
2018-05-28,1.0449517590025328,,1.0748559572302603,1.0081654238711675,,1.0744771691813209,1.0985304259684043,1.0326729447822915,1.0553383443296713,0.941563353085499,0.9949941901715547
2018-05-29,1.0450386777335194,,1.07510934064408,1.0096528091600852,,1.0751871443321912,1.0987723516972059,1.034884624477046,1.0561330424360584,0.9339327723265627,0.9945326517100161
2018-05-30,1.0464727121503454,,1.0753626598710087,1.011137985419683,,1.075896615775966,1.0990142189121048,1.037091423439345,1.0572052789215103,0.9127340898835616,0.993711760016414
2018-05-31,1.0479046930572664,,1.0756159149435587,1.0126209592018256,,1.0766055842268702,1.0992560276413998,1.039293363163346,1.0582759195822362,0.9339541136792091,0.994122543071613
2018-06-01,1.049334626327047,,1.075869105894216,1.0141017370292733,,1.0773140503976109,1.0994977779133688,1.0414904650015322,1.0593449698589126,0.9255935605519572,0.9928393731285857
2018-06-04,1.0507625178072946,,1.0745736919573496,1.0146736438503083,,1.078906970751592,1.100786801075504,1.0428962051069626,1.0602615837359244,0.9354036963662462,0.992633802155207
2018-06-05,1.0521883733206023,,1.073276597746565,1.015245223780882,,1.0804973577457595,1.1020741647959853,1.04429997188114,1.061176463040518,0.945315503866023,0.9933020451900585
2018-06-06,1.0536121986646936,,1.071977818897254,1.0158164771944693,,1.0820852194253634,1.1033598733419292,1.0457017708564917,1.0620896114507954,0.9432428545156438,0.9936616280739132
2018-06-07,1.054560065963272,,1.0706773510277796,1.0163874044639054,,1.0836705637973898,1.104643930964015,1.047101607542212,1.0629029773861105,0.9415906726714024,0.9937643291111935
2018-06-08,1.0547494599026659,,1.069375189739389,1.0169580059613863,,1.0852533988308037,1.1059263418965681,1.0484994874243905,1.0635581118492008,0.9281764555328409,0.9947398887743686
2018-06-11,1.0549388179787877,,1.0697648487877212,1.0173613719812766,,1.0849022135805848,1.1021774258802917,1.053966874212924,1.0638849527573808,0.9282717032032417,0.9944321175509779
2018-06-12,1.055128140205217,,1.0701543560610198,1.0177645753626234,,1.0845509049559583,1.0984144026057918,1.0594045312273364,1.0642056652598084,0.9404331432108608,0.9948426055185494
2018-06-13,1.0553174265955256,,1.0705437116774736,1.0181676162365272,,1.084199472870209,1.0946371655001501,1.0648127800396585,1.0645202790353052,0.9306029049693784,0.9949451854026342
2018-06-14,1.0555066771632773,,1.070932915755134,1.0185704947339294,,1.0838479172365303,1.0908456067782155,1.0701919370325625,1.064828822879649,0.9266513061160547,0.9944836232712428
2018-06-15,1.057871861647667,,1.071321968411914,1.0189732109856133,,1.0834962379680233,1.0870396174241503,1.0755423135104212,1.0655815253512355,0.9213669051694208,0.9930469890998729
2018-06-19,1.0602314652342646,,1.071808095104008,1.0212636052110438,,1.085914883526511,1.0879233699734365,1.0791819123457496,1.0676559866720803,0.8861164808908276,0.9911458484154622
2018-06-20,1.061173084819952,,1.0722939855917661,1.0235487655185014,,1.0883276933532282,1.088806342193772,1.0828083125391577,1.0694330014864846,0.8900710584800818,0.9902706875403013
2018-06-21,1.0621138185922945,,1.0727796401046166,1.0258287157741321,,1.0907346955414126,1.0896885354619585,1.08642160947187,1.0712057858277366,0.8783860904982145,0.9903222126845717
2018-06-22,1.0639935178404147,,1.0732650588716521,1.0281034796812119,,1.0931359179819282,1.090569951151158,1.0900218974949119,1.0731688147789202,0.8828225440072989,0.9857367111131357
2018-06-25,1.0630554315364746,,1.0710406802794297,1.027979683257553,,1.091393757703182,1.0899331810658037,1.0884753413724628,1.071984977509454,0.8694057133940926,0.985270872603819
2018-06-26,1.0658723329449253,,1.0688113427966357,1.027855871506442,,1.089648557005101,1.0892960052459482,1.086926389709336,1.0715763321868184,0.8611568256036823,0.9848048169878487
2018-06-27,1.0649360033569102,,1.0665770242637875,1.0277320444240834,,1.0879003052568486,1.0886584231742134,1.0853750350728648,1.0703894478973832,0.8408091162431697,0.9840276954460395
2018-06-28,1.0658732104796846,,1.064337702372537,1.0276082020066792,,1.0861489917717342,1.088020434332231,1.0838212699957372,1.0695884770869521,0.8304803175983728,0.9831981211213648
2018-06-29,1.0668095400676996,,1.062093354664332,1.0274843442504313,,1.0843946058068212,1.0873820382006398,1.0822650869757795,1.0687856034841368,0.8560241276423917,0.9782684340267667
2018-07-02,1.067433175864394,,1.064357847417957,1.0289432940818262,,1.083867365033535,1.0893528163182071,1.0842736030840787,1.069918302353633,0.8266818927108341,0.9783205825457488
2018-07-03,1.0680564229818765,,1.0666172238300689,1.0304001184795117,,1.0833398461307748,1.0913197181087662,1.0862780931418081,1.0710487011232317,0.8270692212006052,0.9779034161485021
2018-07-04,1.0686792819043305,,1.0688715069680326,1.0318548236272467,,1.0828120488049486,1.093282758791092,1.0882785732570357,1.0721768084011802,0.8137144952760698,0.9774860756508236
2018-07-05,1.068368046298977,,1.0711207197435628,1.0333074156818423,,1.0822839727619988,1.0952419534945106,1.0902750594413515,1.0731094520231188,0.8073793038974001,0.9766510461638447
2018-07-06,1.0680567137958639,,1.0733648849141209,1.0347579007733185,,1.0817556177074024,1.0971973172595972,1.092267567610635,1.074039881282803,0.8141647660148951,0.9713755173051349
2018-07-09,1.067745284334637,,1.0775744684340478,1.0352498048520231,,1.0807570861361837,1.0979913953215084,1.0951310738148985,1.074938792501536,0.8421162209407224,0.971900617074091
2018-07-10,1.0686798637738892,,1.0817664056441785,1.0357414670800724,,1.0797575565030697,1.0987848433237675,1.097986403764137,1.0760916018333837,0.8445271969523783,0.971900617074091
2018-07-11,1.069613570589949,,1.0859408438713731,1.0362328876951672,,1.0787570268108801,1.0995776622654216,1.1008336040172215,1.0772403602991227,0.8272266478567711,0.9716906874005318
2018-07-12,1.0702354611372127,,1.0900979286051413,1.036724066934658,,1.077755495056432,1.100369853143142,1.1036727207364643,1.0783207609293735,0.8488053280151262,0.9717431808388519
2018-07-13,1.070856965176989,,1.0942378035280678,1.0372150050355458,,1.0767529592305194,1.1011614169512347,1.1065037996921108,1.0793972633615903,0.8521462643965734,0.9780420627873061
2018-07-16,1.0714780831894113,,1.0940185052824547,1.036778829747602,,1.075749417317887,1.1005447536359991,1.1049354182617468,1.078911305023458,0.8462482316481761,0.9783550355065174
2018-07-17,1.0733402805823349,,1.093799158934572,1.0363424641277583,,1.074744867297205,1.0999277098124738,1.1033645731470751,1.0786814814024206,0.839707502577213,0.9783550355065174
2018-07-18,1.072410912552595,,1.0935797644633134,1.0359059080098334,,1.0737393071410475,1.099310285010788,1.1017912565957855,1.07787345060925,0.8344717790558845,0.9784593271058291
2018-07-19,1.076131842785153,,1.093360321847558,1.0354691612274287,,1.0727327348158655,1.0986924787602006,1.100215460818918,1.0780269069871602,0.8336033086130229,0.9783550463821209
2018-07-20,1.0770586268444675,,1.0931408310661717,1.0350322236139275,,1.0717251482819634,1.0980742905890968,1.0986371779906352,1.077601619054811,0.8524316628602678,0.978928650178335
2018-07-23,1.0756697379555784,,1.0927749327858935,1.0347999990391035,,1.0707165454934735,1.0973212481632244,1.0998385690750487,1.077076920040144,0.8618393453237866,0.9791892297072073
2018-07-24,1.0742789173714336,,1.092408900575059,1.0345677205234995,,1.0697069243983315,1.0965676382371052,1.1010385185508602,1.0765513057884781,0.8777111456499583,0.979970764641819
2018-07-25,1.0743231319003277,,1.0920427343355865,1.034335388042052,,1.068696282938252,1.095813459954746,1.1022370298736381,1.076322079692252,0.8766055285006079,0.9801790112057507
2018-07-26,1.0743673444743838,,1.0916764339692862,1.0341030015696786,,1.067684619048702,1.0950587124582167,1.1034341064865414,1.0760923374420954,0.8650060595606317,0.9798667063962566
2018-07-27,1.0744115550937745,,1.0913099993778608,1.0338705610812802,,1.0666719306588766,1.0943033948876417,1.104629751820378,1.075862078946328,0.8607586223036504,0.9804394440823964
2018-07-30,1.0744557637586731,,1.0963539876476553,1.0350877383241686,,1.0677452759182677,1.0919547413140438,1.10799241681095,1.077138741308647,0.8590120735124609,0.9803353695650421
2018-07-31,1.0744999704692515,,1.101372661783976,1.036303435847697,,1.068817470342856,1.0896005585807562,1.1113438121816395,1.0784091013611827,0.859746053962408,0.9797108574651201
2018-08-01,1.0745441752256832,,1.1063662746047869,1.0375176572452796,,1.0698885163978358,1.0872408205930433,1.1146840132180382,1.079673201889954,0.8397697060493067,0.979346331089033
2018-08-02,1.0745883780281407,,1.111335075159443,1.038730406097256,,1.070958416540488,1.084875501071001,1.1180130944538431,1.0809310850280305,0.8175993104746836,0.9784086357358344
2018-08-03,1.074632578876797,,1.1162793088032283,1.0399416859709563,,1.0720271732202167,1.0825045735478027,1.121331129680834,1.0821827922669656,0.8010817605779184,0.9720993229816368
2018-08-06,1.074676777771825,,1.1154640914119232,1.0404990162231142,,1.0723830451063372,1.0821084798511558,1.1208675228194525,1.0821306337893914,0.7884101310322992,0.9712597364779899
2018-08-07,1.0747209747133963,,1.1146482088990042,1.0410560360312822,,1.072738790392712,1.0817122292021244,1.120403700927059,1.08207825214081,0.8176163987706769,0.9714172912282656
2018-08-08,1.074765169701685,,1.113831660178263,1.0416127457411142,,1.0730944091693835,1.0813158214762748,1.119939663804089,1.0820256472049714,0.801480424393512,0.9707346615286226
2018-08-09,1.0748093627368625,,1.1130144441608283,1.0421691456976878,,1.0734499015262973,1.080919256549024,1.1194754112507002,1.081972818865079,0.8265278673036253,0.9708922990673753
2018-08-10,1.0748535538191022,,1.1121965597551569,1.0427252362455048,,1.073805267553305,1.0805225342956417,1.1190109430667707,1.0819197670037906,0.8287324100155365,0.9729412640773573
2018-08-13,1.0748977429485764,,1.1133023255338603,1.0430776830395947,,1.0720290686190255,1.0794550647458947,1.124943408989943,1.0824457402365537,0.8244211284371611,0.9732034147615706
2018-08-14,1.0749419301254575,,1.114406869945153,1.0434300056587067,,1.0702497091884218,1.0783864544872364,1.1308408883179693,1.0829658862191698,0.8192800511410786,0.973150998365722
2018-08-15,1.0749861153499185,,1.1155101956841666,1.0437822041903098,,1.068467177994127,1.0773167010791118,1.1367037912968752,1.0834802592563488,0.7952859333021799,0.9725743877875388
2018-08-16,1.0750302986221314,,1.1166123054371226,1.0441342787217798,,1.066681463708414,1.0762458020731258,1.142532520999047,1.0839889126485185,0.7906534628740485,0.971787646992406
2018-08-17,1.0750744799422693,,1.1177132018813705,1.0444862293404007,,1.0648925549427624,1.0751737550130085,1.1483274734895148,1.0844918987146708,0.7762763246905545,0.9650688395807216
2018-08-20,1.0751186593105047,,1.1131002341578637,1.0442697205447309,,1.0661470352294997,1.0751875139563216,1.1416783572804137,1.0831717647144745,0.7879278502570298,0.9648574566076201
2018-08-21,1.0751628367270092,,1.1084658883467107,1.0440531648628513,,1.0673999437671755,1.0752012727103288,1.134984734394887,1.0818422094574052,0.8061082772216025,0.9650160273566025
2018-08-22,1.0752070121919561,,1.1038099653784528,1.0438365622744503,,1.0686512844893774,1.0752150312750355,1.1282460049960363,1.080503123559863,0.8004870065739539,0.9650688758926981
2018-08-23,1.0761346559767424,,1.0991322633900684,1.0436199127592036,,1.0699010613149431,1.0752287896504464,1.121461557038278,1.0793371825185858,0.8041388150958483,0.9647518014330458
2018-08-24,1.077061440036057,,1.094432577672458,1.0434032162967735,,1.071149278148038,1.075242547836567,1.1146307659337609,1.078161308328871,0.8057351862129766,0.9664962640856865
2018-08-27,1.0779873659619827,,1.0927075575715874,1.0433761233680277,,1.0707930893679847,1.074637195975798,1.1108495475411675,1.0774315358052358,0.8301658442228584,0.9670239685711746
2018-08-28,1.0789124353421862,,1.0909795566343656,1.0433490297052355,1.00045,1.0704367736722786,1.0740314774421877,1.1070539772684487,1.076873003299907,0.8282871216367967,0.9677623651956473
2018-08-29,1.079836649759931,,1.089248564541185,1.0433219353083567,1.0008997975910838,1.070080330970443,1.0734253917912655,1.1032439457533734,1.0763121712184296,0.8242873216267973,0.9679204762950464
2018-08-30,1.079374969242849,,1.0875145709187541,1.0432948401773519,1.0013493929552562,1.0697237611719053,1.0728189385777527,1.0994193423789085,1.075504606466385,0.8138106446350327,0.9674462179823521
2018-08-31,1.0789130754784146,,1.0857775653397268,1.043267744312181,1.0037012179914573,1.0693670641859951,1.0722121173555594,1.0955800552539499,1.074974596044278,0.8088600166304133,0.9676043790958063
2018-09-03,1.0807615043139047,,1.0855563753375157,1.0430780681165435,1.0039868264786787,1.0698130945160576,1.072708908910103,1.0959448451032756,1.0754689484577447,0.8050573475645864,0.9673935309591766
2018-09-04,1.0812227589264505,,1.0853351363994634,1.0428883559370217,1.0042723534169833,1.0702589259917599,1.0732054537853462,1.0963095019294928,1.0757184026158928,0.817725101988366,0.9675517004113829
2018-09-05,1.0816838008812684,,1.0851138485039118,1.0426986077599594,1.0045577988529264,1.0707045587903339,1.0737017522261418,1.0966740258295817,1.0759677165157777,0.798176363916485,0.9673408411599334
2018-09-06,1.0818374107122977,,1.0848925116291894,1.0425088235716937,1.00658852857176,1.0711499930887751,1.0741978044769789,1.0970384169004164,1.07641934646335,0.7874854896661501,0.9666026781313559
2018-09-07,1.0819909969509705,,1.084671125753609,1.0423190033585525,1.007197285509961,1.071595229063842,1.0746936107819824,1.0974026752387647,1.076661767992139,0.792009100709155,0.9632784907105031
2018-09-10,1.0821445596045334,,1.0839920587326457,1.0426648129598544,1.007805672088611,1.0720402668920574,1.076249120452297,1.0936031026906765,1.0765638287037709,0.7774956092946007,0.9628549637900733
2018-09-11,1.0822980986802282,,1.0833125302663111,1.043010503018215,1.00841368875808,1.072485106749709,1.0778022142701589,1.0897890383283402,1.0764637349154176,0.7756814071256074,0.9620075510471042
2018-09-12,1.0824516141852945,,1.0826325397270486,1.0433560736162555,1.0090213359679159,1.0729297488128482,1.0793528997280228,1.0859603711830903,1.0763614744901828,0.7687991010723416,0.961477468884369
2018-09-13,1.0826051061269673,,1.0819520864860195,1.0437015248365111,1.0096286141668485,1.0733741932572927,1.0809011842835419,1.082116989006775,1.0762570351362224,0.7795891648445854,0.961477468884369
2018-09-14,1.0817500679791117,,1.0812711699131015,1.0440468567614318,1.0102355238027907,1.0738184402586257,1.082447075359783,1.0782587782520126,1.0759724326632643,0.7812946740719464,0.9586665434004125
2018-09-17,1.0808942981153766,,1.0816562980422666,1.0443920694733824,1.0108420653228398,1.074262489992196,1.0827885587636896,1.0793723100844985,1.0762562274821244,0.7698298473706519,0.9580814992561724
2018-09-18,1.0800377952823284,,1.0820412779048578,1.0447371630546418,1.0114482391732804,1.0747063426331191,1.0831299255964881,1.0804846033430342,1.076539609712167,0.7899582749133051,0.9584008010495841
2018-09-19,1.0791805582233112,,1.0824261096149899,1.0450821375874042,1.0120540457995857,1.0751499983562782,1.0834711759377387,1.0815956607798731,1.0768225795866693,0.8031257077685735,0.9592520007091043
2018-09-20,1.0783225856784324,,1.0828107932866469,1.0454269931537787,1.012635004579177,1.0755934573363226,1.0838123098669192,1.082705485138105,1.0771015371801134,0.8024162695229087,0.9594646196428203
2018-09-21,1.0774638763845559,,1.0831953290336807,1.0457717298357896,1.013215626041632,1.0760367197476703,1.0841533274634272,1.0838140791516973,1.0773800871464572,0.8327353204363168,0.9633440903342165
2018-09-25,1.076604429075287,,1.0825485224103821,1.0462785208351815,1.0137959105784309,1.0764797857645068,1.0833010741055489,1.084235359845005,1.0773396745810127,0.8237366135056413,0.9651969225205586
2018-09-26,1.075744242480964,,1.0819012971575035,1.046785055127553,1.014375858580372,1.0769226555607867,1.0824480937923346,1.0846564631356264,1.0772988540392896,0.8348141920605853,0.9660952052154066
2018-09-27,1.0748833153286461,,1.0812536527327983,1.0472913329728346,1.0149554704375745,1.0773653293102337,1.0815943852825682,1.0850773891729082,1.0772576252306554,0.83081974039784,0.9661479979511263
2018-09-28,1.0740216463421015,,1.080605588592966,1.0477973546305617,1.0158568949839066,1.07780780718634,1.0807399473318522,1.0854981381060091,1.0772633626344166,0.8411823281360812,0.96746774667097
2018-10-08,1.0731592342417964,,1.081821033638544,1.0475006387360306,1.0176187493602447,1.0782500893623685,1.0837775063384882,1.0876130143376843,1.0781538459873263,0.7981564416504435,0.9649898892268536
2018-10-09,1.0722960777448836,,1.0830350031708686,1.047203834775047,1.0178398220047158,1.0786921760113517,1.0868058665223725,1.0897234273071312,1.0788157840776935,0.7974848928340104,0.9636686059965803
2018-10-10,1.071432175565192,,1.084247500768052,1.0469069426953177,1.0180608457868747,1.0791340673060932,1.0898250834299872,1.0918293958133296,1.0794757642320003,0.7953290192186802,0.9630864722116522
2018-10-11,1.0705675264132135,,1.0854585299952075,1.0466099624445044,1.01868939673142,1.0795757634191676,1.0928352121062086,1.093930938536738,1.080193732989129,0.747337185966608,0.9607036286850439
2018-10-12,1.0712542385336823,,1.0866680944045113,1.046312893970221,1.0193175528478446,1.0800172645229205,1.095836307100328,1.0960280740402888,1.0811836123180683,0.7622598359373196,0.9546526732710311
2018-10-15,1.071940479404228,1.0003976143141153,1.086447099929374,1.0474339853459218,1.019945314631865,1.0789581294832016,1.092493763802262,1.0959963657564997,1.0810464023790753,0.748294597648345,0.9532108277087115
2018-10-16,1.0726262496711882,1.0007950705939246,1.0862260566048831,1.048553821283211,1.0205726825782644,1.0778978714870884,1.0891400104383666,1.0959646564672632,1.0809075975493727,0.7401447791641217,0.9519808154085884
