净值日期,桃花岛量化对冲二号,泓倍期权套利1号,格量稳健一号,玉数,天演6号,品赋火炬,明汯,歆享富诚三期,fof,沪深300,组合基金
2017-11-24,,,,,1.0411833020515326,,1.0736081267134063,1.0504759129817716,1.0572406018036675,1.1735181182318635,1.0342426442395563
2017-11-27,,,,,1.0417012677890582,,1.074814287411124,1.0525628035148773,1.0585109407931172,1.1601228911302943,1.0338343976586213
2017-11-28,,,,,1.042218965376971,,1.0760189950378498,1.0546453480056004,1.0597792573615712,1.1615701940184895,1.0338343976586213
2017-11-29,,,,,1.042736395092768,,1.077222253090423,1.0567235645179753,1.0610455587884862,1.1610595557206171,1.033732325595745
2017-11-30,,,,,1.0432535572135155,,1.0784240650530743,1.0587974710036463,1.0623098523115095,1.1491651946212937,1.0331706139070354
2017-12-01,,,,,1.0437704520158513,,1.0796244343974881,1.0608670853027997,1.0635721451268103,1.1471742688408058,1.0314313945096238
2017-12-04,,,,,1.0459672046424031,,1.0806206708376032,1.0621823803046788,1.0650749064829923,1.1523299597581307,1.0315848314981673
2017-12-05,,,,,1.0481591421245342,,1.0816159157784413,1.0634959475780885,1.0665751563817853,1.1576044902853113,1.0316871123614175
2017-12-06,,,,,1.050346285525067,,1.0826101711916098,1.0648077916560494,1.0680729040123393,1.151540971502099,1.031277821457908
2017-12-07,,,,,1.052528655768923,,1.0836034390428404,1.066117917053766,1.0695681585099406,1.1402694218402958,1.03091956361462
2017-12-08,,,,,1.0547062736443253,,1.0845957212920134,1.0674263282687193,1.07106092895645,1.1483426000047467,1.0302025341651964
2017-12-11,,,,,1.0547252090933794,,1.0854035943824951,1.068546567253036,1.0717099447977343,1.1645902962819308,1.0308679042133078
2017-12-12,,,,,1.0547441441838892,,1.0862108153408867,1.069665552706225,1.072358325298431,1.1512736295322632,1.0306631330450882
2017-12-13,,,,,1.054763078915868,,1.0870173852191678,1.0707832874305172,1.0730060717432819,1.1596857882744147,1.0306631330450882
2017-12-14,,,,,1.0547820132893297,,1.0878233050667758,1.0718997742187568,1.0736531854130515,1.1537396610809418,1.0307655081474634
2017-12-15,,,,,1.0548009473042876,,1.0886285759306118,1.0730150158544447,1.0742996675845453,1.1423627224294948,1.0312259839724824
2017-12-18,,,,,1.0553119044974293,,1.089360104826003,1.0735723259046024,1.0748995996307757,1.143474310293866,1.0311748173740378
2017-12-19,,,,,1.0558226007466491,,1.09009109897805,1.0741293255332693,1.0754991629740869,1.15587478311765,1.031430584932481
2017-12-20,,,,,1.056333036318337,,1.0908215591679695,1.0746860150860622,1.076098358078887,1.154673936570456,1.0315328814902016
2017-12-21,,,,,1.0568432114784752,,1.0915514861752689,1.0752423949080205,1.0766971854086855,1.1638581493609963,1.0317885574975652
2017-12-22,,,,,1.0573531264926395,,1.0922808807777489,1.075798465343609,1.0772956454260965,1.160590256103955,1.0341352568139615
2017-12-25,,,,,1.0577684402433003,,1.0929369052693299,1.0761690415896716,1.0777762835888647,1.157358814623727,1.0341352568139615
2017-12-26,,,,,1.0581835815800553,,1.0935924996749242,1.0765394805598514,1.0782566751597076,1.160338867021337,1.0343392759917642
2017-12-27,,,,,1.0585985506459976,,1.0942476645580865,1.0769097823558151,1.0787368204080638,1.1447020050170829,1.0341862381914275
2017-12-28,,,,,1.0590133475840422,,1.0949024004812642,1.077279947079117,1.079216719602905,1.1515919500269114,1.0338800688797982
2017-12-29,,0.999959998399936,,,1.0594279725369256,,1.0955567080058006,1.0776499748311983,1.0796018902836666,1.1545565852775408,1.0337269607854835
2018-01-02,,0.99991999519968,,,1.0604399515442449,,1.0987724333556805,1.0776499748311983,1.0807476272537653,1.168391786138724,1.034033083234463
2018-01-03,,0.9998799903991039,1.0,,1.0614509074853742,,1.1019778509629041,1.0776499748311983,1.0817144819494504,1.1742267957096963,1.0341861210347998
2018-01-04,,0.9998399839980798,1.0,,1.0624608424267745,,1.1051730266975697,1.0776499748311983,1.0826787372745388,1.1784459290677343,1.034339135418152
2018-01-05,,0.9997999759964794,1.0,,1.0634697584286517,,1.1083580258003867,1.0776499748311983,1.0836404087599911,1.180847620399658,1.035714370990912
2018-01-08,,0.9997599663941749,1.0,,1.063732476813309,,1.1101312977558222,1.0776499748311983,1.0841040973611966,1.1859940570751706,1.0358162299163003
2018-01-09,,0.9997199551910381,1.0,,1.0639951261951448,,1.1119014307840012,1.0776499748311983,1.0845670454245635,1.1929498730826182,1.036019906274567
2018-01-10,,0.9996799423869407,1.0,,1.0642577066103969,,1.1136684359779256,1.0776499748311983,1.0850292555183585,1.1973488359635467,1.0362744369200567
2018-01-11,,0.9996399279817549,1.0,,1.0645202180952744,,1.1154323243718962,1.0776499748311983,1.085490730197295,1.1968209671032917,1.036223528199393
2018-01-12,,0.9995999119753523,1.0,,1.0647826606859576,,1.1171931069419274,1.0776499748311983,1.0859514720026286,1.2014150499435283,1.0384078216058747
2018-01-15,,0.9995999119753523,1.0009990009990009,,1.0666163900798915,,1.1171219591501769,1.0778349544834365,1.0865546016765721,1.2014718514506617,1.0381537694743772
2018-01-16,,0.9995999119753523,1.0009990009990009,,1.0684467630650802,,1.1170508062960582,1.0780198999245314,1.0870032552701487,1.2092751235178596,1.0381029564662472
2018-01-17,,0.9995999119753523,1.0009990009990009,,1.0702737919060357,,1.1169796483788503,1.0782048111671352,1.0874511280777683,1.206838751663957,1.0382045721557096
2018-01-18,,0.9995999119753523,1.001997004991017,,1.0720974888001682,,1.116908485397833,1.0783896882238924,1.0880517619926644,1.212293612108493,1.03815376172941
2018-01-19,,0.9995999119753523,1.0009980039920159,,1.0739178658782773,,1.1168373173522856,1.0785745311074413,1.0883443892042282,1.2155558513393698,1.0382553722562609
2018-01-22,,0.9996799375835469,1.0009980039920159,,1.0741964174103107,,1.1178859452493422,1.079682359763276,1.088918625778933,1.2273623356819425,1.0384585520195564
2018-01-23,,0.999759956788156,1.001996007984032,,1.0744748913729951,,1.1189334746778172,1.080788962492896,1.0896458461447476,1.2378606460495087,1.0390677199976264
2018-01-24,,0.9998399695902044,0.9989930049810289,,1.074753287809521,,1.1199799079366586,1.081894342006529,1.08975697285437,1.2395190019536433,1.0392707347669508
2018-01-25,,0.9999199759907164,0.9979910009730129,,1.0750316067630417,,1.121025247317605,1.0829985010054248,1.0901753926070685,1.2338352573258242,1.0391692170774933
2018-01-26,,0.9999999759907163,0.9989920019740139,,1.0753098482766754,,1.1220694951052157,1.0841014421818955,1.0909014151790029,1.2375373548767794,1.041094339930728
2018-01-29,,1.0000199755907242,1.0009900039720159,,1.0776416270907994,,1.1252979763076927,1.0879468917332598,1.0933824253251503,1.2191088027082633,1.0407902807405391
2018-01-30,,1.0000399747907565,1.0009900039720159,,1.079967981361321,,1.1285160679617565,1.0917776104490569,1.095549001657551,1.208319582530166,1.040333983843358
2018-01-31,,1.0000599735908282,1.0009900039720159,,1.0822889362684829,,1.1317238367219453,1.0955937107579792,1.097708576236702,1.2129501866135166,1.039522130788761
2018-02-01,,1.0000799719909563,1.0009900039720159,,1.0846045168176062,,1.1349213486034102,1.0993953038064948,1.099861195716515,1.2058845468198334,1.039522130788761
2018-02-02,,1.0000999699911564,1.0009900039720159,,1.0869147478407086,,1.1381086689900688,1.103182499478271,1.1020069062738236,1.2118149228473476,1.0375393151906114
2018-02-05,,1.0001399643919402,1.001988007964032,,1.0867863851979052,,1.1347007696541722,1.1046231621831153,1.1016829985018262,1.2124980996193373,1.0373867676466269
2018-02-06,,1.000179957193236,1.0029850169371126,,1.0866580060760183,,1.1312812168264652,1.1060617523647374,1.1013557660591213,1.1823068918505126,1.0365725182827592
2018-02-07,,1.0002199483951715,1.0029850169371126,,1.0865296104708166,,1.127849930534014,1.1074982759775942,1.100871958947543,1.1580160635577093,1.0347370946057937
2018-02-08,,1.0002599379978747,1.0029850169371126,,1.0864011983780664,,1.1244068299778207,1.1089327389505188,1.1003849458842623,1.1484324342410257,1.0339206847680553
